i_trial, n_agents, t, converged, obj_trj,T,dt,radius,         SOVA_admm ,t_solve_avg, t_solve_std, MAX_ITER, dist_to_goal
50,7,2.600000000000001,True,2422.274506228227,8,0.1,0.2,centralized_mpc,1.9261330158456427, 0.3853284890739822, 3,[0.003 0.004 0.003 0.1   0.004 0.004 0.095],
50,7,2.0000000000000004,True,2082.0919439959316,8,0.1,0.2,True,0.5588056863719559,0.1804757097761212,3,[0.005 0.012 0.008 0.092 0.015 0.009 0.067],
51,7,1.5000000000000002,True,2110.2266368903433,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106]","0.050850483675770074","0.030039503862013105","[[100, 102], [101, 104, 105], [100, 102], [103, 106], [101, 104, 105], [101, 104, 105], [103, 106]]","[0.028280375222601184, 0.012971054653172, 0.03171321207185859, 0.05982527140377828, 0.02188184312402438, 0.08064256500768907, 0.046104322506093386]"
51,7,1.5000000000000002,True,1634.942484425862,8,0.1,0.2,centralized_mpc,2.0426244832667484, 1.0552288500346714, 3,[0.026 0.028 0.037 0.083 0.022 0.083 0.053],
51,7,1.5000000000000002,True,1737.2398454218562,8,0.1,0.2,True,0.5374997450479506,0.17685147550411487,3,[0.024 0.032 0.027 0.087 0.031 0.057 0.06 ],
52,7,1.3,True,1979.2457986731692,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106]","0.04200810858270454","0.019605153519142795","[[100, 106], [101, 105], [102, 103], [102, 103, 104], [103, 104], [101, 105], [100, 106]]","[0.0461479362382353, 0.06284017732022847, 0.08289042265733289, 0.02599071067381453, 0.05106651515901758, 0.058891398923160615, 0.07517940387033323]"
52,7,1.4000000000000001,True,1387.7515006366975,8,0.1,0.2,centralized_mpc,1.969294358357729, 0.6991601622535106, 3,[0.028 0.054 0.064 0.094 0.035 0.029 0.068],
52,7,1.4000000000000001,True,1543.884143297818,8,0.1,0.2,True,0.6603148586940251,0.23535222683830392,3,[0.023 0.055 0.077 0.099 0.039 0.03  0.075],
53,7,1.5000000000000002,True,2106.329416270833,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106]","0.029052421714489664","0.020606435085168743","[[100, 101, 102], [100, 101], [100, 102], [103, 105], [104], [103, 105], [106]]","[0.05676967409023582, 0.04263385535178283, 0.053539693021675966, 0.027256311242927787, 0.017729908262804822, 0.08518836517197004, 0.054850585431948776]"
53,7,1.7000000000000004,True,2143.969842036644,8,0.1,0.2,centralized_mpc,1.9398004402353441, 0.7056826560781466, 3,[0.046 0.026 0.049 0.04  0.009 0.081 0.039],
53,7,1.5000000000000002,True,2351.380684654756,8,0.1,0.2,True,0.6856652330382661,0.29134306613041777,3,[0.061 0.05  0.085 0.1   0.035 0.059 0.062],
54,7,1.4000000000000001,True,1890.8760038404796,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106]","0.02888911320383623","0.013333294653818988","[[100], [101, 103], [102, 105], [101, 103], [104], [102, 105], [106]]","[0.06951601567781512, 0.06965479425977479, 0.08183504081445563, 0.05017872162374643, 0.03996500761036178, 0.049001537668476015, 0.028169046211454666]"
54,7,1.5000000000000002,True,1652.6127385228851,8,0.1,0.2,centralized_mpc,2.135748986133937, 0.8517754045573023, 3,[0.069 0.08  0.061 0.009 0.025 0.044 0.022],
54,7,1.6000000000000003,True,1792.3737996488085,8,0.1,0.2,True,0.6128267870805237,0.19902798358227325,3,[0.057 0.084 0.064 0.025 0.025 0.024 0.016],
55,7,1.3,True,1639.000315021324,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106]","0.03036721975833323","0.008038222728422232","[[100], [101, 105], [102], [103, 106], [104], [101, 105], [103, 106]]","[0.0887374063969491, 0.06131484209680423, 0.08447409708129129, 0.08853886531774563, 0.054175581385162284, 0.07924294970161652, 0.03051880868865597]"
55,7,1.5000000000000002,True,1679.7877987004845,8,0.1,0.2,centralized_mpc,2.0952924316656816, 0.7900590982316645, 3,[0.077 0.032 0.059 0.057 0.039 0.055 0.014],
55,7,1.5000000000000002,True,1783.1309036482985,8,0.1,0.2,True,0.5868599429141753,0.17062626208162615,3,[0.082 0.01  0.044 0.055 0.03  0.079 0.005],
56,7,1.2,True,1533.2663403102652,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106]","0.044710678701708924","0.01063688769916307","[[100], [101, 104, 105], [102, 106], [103, 106], [101, 104, 105], [101, 104, 105], [102, 103, 106]]","[0.0952872850030438, 0.08691430320036726, 0.020244491030381836, 0.057346483893763886, 0.04984257785550925, 0.08035568216341606, 0.08559667655125579]"
56,7,1.3,True,1457.0716286148318,8,0.1,0.2,centralized_mpc,2.0375488783851883, 0.8579285281312481, 3,[0.089 0.066 0.033 0.056 0.055 0.089 0.094],
56,7,1.4000000000000001,True,1542.9157907101883,8,0.1,0.2,True,0.6553901984185285,0.19847452256241538,3,[0.083 0.048 0.009 0.038 0.066 0.05  0.069],
57,7,1.4000000000000001,True,1586.4815271030195,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106]","0.022129997469758623","0.013900149052695909","[[100], [101], [102], [103], [104], [105], [106]]","[0.022824771444624525, 0.03599869702358566, 0.0871081050601914, 0.0575145734709177, 0.049454430184816066, 0.0707352706253079, 0.018268217438907542]"
57,7,1.5000000000000002,True,1639.4550610917363,8,0.1,0.2,centralized_mpc,1.983758697732507, 0.8759910291686165, 3,[0.014 0.027 0.085 0.042 0.042 0.066 0.01 ],
57,7,1.5000000000000002,True,1694.3874461153646,8,0.1,0.2,True,0.5047990491238168,0.11199170980803833,3,[0.018 0.033 0.08  0.038 0.031 0.059 0.013],
58,7,1.7000000000000004,True,3970.0765890588095,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106]","0.046226207924526905","0.04997862245615175","[[100, 106], [101, 103], [102, 105], [101, 103], [104], [102, 105], [100, 106]]","[0.012213698048120697, 0.031130799597945215, 0.023426615230091468, 0.035707232238043694, 0.02451921426394655, 0.09060314457260452, 0.008535914385291287]"
58,7,1.4000000000000001,True,1584.8808420626567,8,0.1,0.2,centralized_mpc,2.0603050625717776, 0.6169712576882587, 3,[0.023 0.084 0.098 0.079 0.071 0.03  0.012],
58,7,1.4000000000000001,True,1636.5845104832265,8,0.1,0.2,True,0.728563160530104,0.3287710880322295,3,[0.012 0.088 0.087 0.079 0.091 0.026 0.012],
59,7,1.5000000000000002,True,2150.5300580154717,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106]","0.04811340653257157","0.02786329767267507","[[100, 104], [101, 106], [102, 105], [103, 104], [100, 103, 104], [102, 105], [101, 106]]","[0.04131097155372415, 0.019823227704336876, 0.07268112602501663, 0.04566007796891362, 0.014674280833708609, 0.07273348843103636, 0.09124947691289331]"
59,7,1.7000000000000004,True,1987.3402418837536,8,0.1,0.2,centralized_mpc,2.187292340587352, 0.5588131166857322, 3,[0.06  0.006 0.087 0.081 0.071 0.054 0.032],
59,7,1.9000000000000006,True,2279.7968877978165,8,0.1,0.2,True,0.7864608870304096,0.3741577096718353,3,[0.053 0.007 0.06  0.099 0.047 0.04  0.026],
0,8,1.3,True,2383.1888841178547,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106, 107]","0.049098570721630846","0.028165613068559046","[[100, 102], [101, 105], [100, 102], [103], [104, 107], [101, 105], [106], [104, 107]]","[0.03676793002002525, 0.053298742312049556, 0.02938308539882552, 0.054560355995427384, 0.029009374230312586, 0.09806771278887266, 0.032094644547450424, 0.08761265793537286]"
0,8,3.600000000000002,False,3272.504018489996,8,0.1,0.2,centralized_mpc,2.6093450879725424, 0.8194183127955612, 3,[0.004 0.104 0.004 0.004 0.004 0.106 0.004 0.004],
0,8,1.7000000000000004,True,2414.0502476909887,8,0.1,0.2,True,0.6422937424488683,0.22894312542192743,3,[0.018 0.077 0.015 0.015 0.012 0.098 0.007 0.044],
1,8,1.5000000000000002,True,1913.9096322801117,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106, 107]","0.08935962698354463","0.07679264317898409","[[100], [101, 102], [101, 102], [103, 104, 105, 106], [103, 104, 105, 106, 107], [103, 104, 105, 106, 107], [103, 104, 105, 106, 107], [104, 105, 106, 107]]","[0.015325178353368402, 0.023716382065898132, 0.09313883253380595, 0.03938942398064283, 0.04513641909824065, 0.039836913710345485, 0.055175370295947004, 0.01700867223045322]"
1,8,3.600000000000002,False,3712.8425781774886,8,0.1,0.2,centralized_mpc,2.8919449626391724, 0.8010756506317709, 3,[0.004 0.004 0.004 0.168 0.107 0.201 0.117 0.022],
1,8,3.600000000000002,False,4051.0924431058465,8,0.1,0.2,True,0.8756853703613514,0.5799143902360847,3,[0.004 0.007 0.007 0.173 0.11  0.135 0.127 0.005],
2,8,1.5000000000000002,True,2251.3027002306594,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106, 107]","0.06647715497498817","0.05877885772698937","[[100, 103], [101, 105], [102], [100, 103], [104, 105], [101, 104, 105], [106, 107], [106, 107]]","[0.08134062752380603, 0.018662845317819397, 0.03909239611715216, 0.013856455154171792, 0.02698527731248151, 0.021296619555989986, 0.04693153640339545, 0.04669952803335333]"
2,8,1.6000000000000003,True,1887.680872098784,8,0.1,0.2,centralized_mpc,2.885112108311205, 0.9018644309172005, 3,[0.084 0.016 0.027 0.021 0.01  0.021 0.048 0.029],
2,8,1.7000000000000004,True,2168.8558837222827,8,0.1,0.2,True,0.7284256926326206,0.2964452374994204,3,[0.089 0.012 0.024 0.033 0.01  0.017 0.052 0.043],
3,8,1.4000000000000001,True,2004.391069605242,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106, 107]","0.04877456888360549","0.04210363678354445","[[100], [101], [102], [103, 107], [104], [105], [106], [103, 107]]","[0.035189946389891494, 0.06161899876727479, 0.0832510722167174, 0.04825928289010557, 0.05302663286664767, 0.025733045308436533, 0.05467248857437157, 0.025769298910023233]"
3,8,1.5000000000000002,True,1815.6617084920008,8,0.1,0.2,centralized_mpc,2.6822774653992383, 0.8066132219985446, 3,[0.032 0.041 0.092 0.035 0.036 0.017 0.043 0.019],
3,8,1.5000000000000002,True,2133.373628426322,8,0.1,0.2,True,0.5641388089334214,0.20364710054311416,3,[0.016 0.042 0.099 0.017 0.014 0.022 0.045 0.013],
4,8,1.2,True,2516.712154343714,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106, 107]","0.04508388439580813","0.04573775993253928","[[100, 104], [101], [102], [103, 105], [100, 104], [103, 105], [106, 107], [106, 107]]","[0.06275437599162108, 0.08080931858115925, 0.03585494165845229, 0.08085396299365667, 0.05412227108229256, 0.035744352393323006, 0.08264282659171975, 0.07801593280081297]"
4,8,1.3,True,1653.613181560725,8,0.1,0.2,centralized_mpc,2.8091621533072053, 1.0371039607985801, 3,[0.041 0.053 0.023 0.087 0.039 0.01  0.047 0.086],
4,8,1.4000000000000001,True,1928.7496324551166,8,0.1,0.2,True,0.6495334611966948,0.26427064129090655,3,[0.026 0.042 0.019 0.027 0.026 0.038 0.036 0.083],
5,8,1.4000000000000001,True,2385.012767884345,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106, 107]","0.055868440812511314","0.04014097853785486","[[100, 103, 105, 107], [101, 106], [102, 104], [100, 103, 105, 107], [102, 104], [100, 103, 105, 107], [101, 106], [100, 103, 105, 107]]","[0.007790529450869138, 0.05142316722428905, 0.04141473294981732, 0.05029492360190851, 0.03142483466541798, 0.04106654035438909, 0.07984445095161716, 0.02518983502336479]"
5,8,3.600000000000002,False,3475.1898286779137,8,0.1,0.2,centralized_mpc,2.7020615004726602, 0.7253715806201094, 3,[0.082 0.112 0.004 0.101 0.004 0.077 0.11  0.097],
5,8,3.600000000000002,False,3599.694552406129,8,0.1,0.2,True,0.8108173638504721,0.31121451367580977,3,[0.066 0.102 0.006 0.08  0.005 0.062 0.097 0.081],
6,8,1.4000000000000001,True,1729.9266586374913,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106, 107]","0.02245733656270334","0.00971198493180016","[[100, 105], [101], [102], [103], [104], [100, 105], [106], [107]]","[0.018649598054361376, 0.08745549445645459, 0.04852247971050925, 0.026194020298407245, 0.04872220371037819, 0.07257342548585044, 0.03952554998108023, 0.053834204602751894]"
6,8,1.5000000000000002,True,1874.1187963865393,8,0.1,0.2,centralized_mpc,2.6625787626006057, 0.731858579553185, 3,[0.021 0.096 0.043 0.018 0.039 0.076 0.026 0.047],
6,8,1.6000000000000003,True,1988.8550837636653,8,0.1,0.2,True,0.5415092765155123,0.15936844077086865,3,[0.021 0.079 0.02  0.015 0.032 0.067 0.022 0.028],
7,8,1.4000000000000001,True,2290.0203669710863,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106, 107]","0.035250433553301264","0.014951527472773344","[[100, 102], [101, 102], [100, 101, 102, 103], [102, 103], [104, 106], [105], [104, 106], [107]]","[0.020457450840649663, 0.09254223495145558, 0.03751894265869111, 0.007376188611646073, 0.053102340476873865, 0.0490124447363704, 0.01435474511569934, 0.043151646691046236]"
7,8,1.5000000000000002,True,1709.1434103182814,8,0.1,0.2,centralized_mpc,2.339993235734194, 0.5964854227482946, 3,[0.019 0.092 0.037 0.038 0.043 0.035 0.021 0.028],
7,8,1.5000000000000002,True,1806.4094007873155,8,0.1,0.2,True,0.5329610083590524,0.19959959205066077,3,[0.031 0.098 0.056 0.032 0.048 0.038 0.019 0.03 ],
8,8,1.5000000000000002,True,3119.9318329338466,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106, 107]","0.07106587061656076","0.08457681531952263","[[100, 107], [101, 103, 105], [102], [101, 103, 105], [104, 106], [101, 103, 105], [104, 106], [100, 107]]","[0.01885968659849742, 0.039176306528938144, 0.011769574489129126, 0.010448198157239994, 0.055633944145254764, 0.050518669981922226, 0.058210887607678154, 0.08120480776758406]"
8,8,3.600000000000002,False,3593.499326094285,8,0.1,0.2,centralized_mpc,2.1863252279161114, 0.46532315650053546, 3,[0.107 0.065 0.004 0.056 0.063 0.021 0.066 0.107],
8,8,3.600000000000002,False,3938.7997267632913,8,0.1,0.2,True,0.7722171187049551,0.2797620077637547,3,[0.101 0.046 0.004 0.045 0.059 0.016 0.051 0.097],
9,8,1.2,True,1507.9804002157425,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106, 107]","0.0256613523759673","0.008764541286977895","[[100, 103], [101, 107], [102, 104], [100, 103, 106], [102, 104, 105], [104, 105], [103, 106], [101, 107]]","[0.06095213353364248, 0.02993791090940678, 0.06109825767138684, 0.04078792140707566, 0.02313696587944282, 0.09875925740036921, 0.08298494526984462, 0.08477387602619738]"
9,8,1.3,True,1500.6248574490503,8,0.1,0.2,centralized_mpc,2.735312098153652, 0.9328980703652143, 3,[0.043 0.018 0.048 0.026 0.014 0.089 0.062 0.073],
9,8,1.3,True,1515.2505286230103,8,0.1,0.2,True,0.4646904678363801,0.07438963949678366,3,[0.047 0.021 0.05  0.023 0.013 0.091 0.065 0.077],
10,8,1.5000000000000002,True,3060.0698419400783,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106, 107]","0.06322699457450653","0.07391777990441205","[[100, 104, 106], [101], [102], [103, 105], [100, 104], [103, 105], [100, 106], [107]]","[0.02888951275243115, 0.08875187102838376, 0.03985200742047577, 0.08961461152724255, 0.012366570204982644, 0.08166033531723194, 0.03878950316224242, 0.08090324484098474]"
10,8,1.6000000000000003,True,2240.4914944947427,8,0.1,0.2,centralized_mpc,2.978139787562668, 1.659052540385805, 3,[0.017 0.062 0.021 0.03  0.019 0.092 0.006 0.042],
10,8,1.6000000000000003,True,2963.9371991183125,8,0.1,0.2,True,0.7955852922033273,0.32486706214027733,3,[0.015 0.064 0.025 0.034 0.013 0.097 0.016 0.048],
11,8,1.3,True,1651.9101637032215,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106, 107]","0.02684896398064806","0.012976920376542704","[[100, 102], [101, 104, 107], [100, 102], [103], [101, 104, 105], [104, 105], [106], [101, 107]]","[0.051838876843561074, 0.042678905138894434, 0.05205658991187356, 0.07657422416403725, 0.0645915750106293, 0.030352319110785706, 0.0203619883205515, 0.09280100701409505]"
11,8,1.3,True,1658.940531957409,8,0.1,0.2,centralized_mpc,2.8476841180767782, 0.6717760790122993, 3,[0.049 0.076 0.051 0.08  0.019 0.036 0.011 0.084],
11,8,1.3,True,1710.6743016713096,8,0.1,0.2,True,0.6263019805098268,0.25380870743710926,3,[0.05  0.073 0.053 0.083 0.023 0.039 0.012 0.093],
12,8,1.5000000000000002,True,2201.7686428959637,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106, 107]","0.03132109783340032","0.02158486787219126","[[100], [101, 106], [102, 105], [103, 104], [103, 104], [102, 105], [101, 106], [107]]","[0.036108623349218986, 0.009113951166468463, 0.08214098249301846, 0.05676731136615576, 0.0066093743254619095, 0.011985916186529354, 0.029597932182044175, 0.03929372323267685]"
12,8,1.6000000000000003,True,1847.9092746770448,8,0.1,0.2,centralized_mpc,2.8295636859998012, 1.097878318138314, 3,[0.027 0.008 0.083 0.042 0.02  0.022 0.024 0.029],
12,8,1.6000000000000003,True,2009.2646982051008,8,0.1,0.2,True,0.613344571913558,0.247922813695428,3,[0.018 0.008 0.098 0.054 0.03  0.024 0.029 0.031],
13,8,1.4000000000000001,True,2845.2843844860395,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106, 107]","0.0718789999288804","0.042631465030532216","[[100, 103, 106], [101, 105, 107], [102, 104], [100, 103, 105, 106], [102, 104], [101, 103, 105, 106, 107], [100, 103, 105, 106], [101, 105, 107]]","[0.05244932966728701, 0.024087324486680734, 0.09253492609400955, 0.05121591172740484, 0.08687069526196281, 0.03305278220692666, 0.06563581082200765, 0.015602328633542599]"
13,8,3.600000000000002,False,3514.92170035056,8,0.1,0.2,centralized_mpc,2.502793420582748, 0.8443951295860936, 3,[0.101 0.004 0.004 0.049 0.004 0.004 0.105 0.004],
13,8,3.600000000000002,False,3564.4525647844384,8,0.1,0.2,True,0.6664936173095207,0.369986085589443,3,[0.1   0.005 0.009 0.033 0.009 0.006 0.095 0.005],
14,8,1.3,True,22882.299986102265,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106, 107]","0.1432739273943578","0.14868849646811763","[[100, 106], [101, 102], [101, 102], [103, 104], [103, 104], [105], [100, 106], [107]]","[0.018264546740668696, 0.036911985611077974, 0.0699823930094222, 0.02061335690112883, 0.09831186089282125, 0.037157130671454895, 0.05133534873800878, 0.06192750077831309]"
14,8,1.4000000000000001,True,1789.6868837083139,8,0.1,0.2,centralized_mpc,2.728125695072127, 0.8459440059284746, 3,[0.029 0.051 0.063 0.017 0.083 0.04  0.062 0.078],
14,8,1.4000000000000001,True,2197.916064612254,8,0.1,0.2,True,0.8561558532678646,0.48288132968014735,3,[0.026 0.044 0.034 0.024 0.073 0.04  0.043 0.063],
15,8,1.3,True,1848.4361791994093,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106, 107]","0.04064545790424745","0.04262517081387956","[[100], [101, 106], [102, 105], [103, 105], [104], [102, 103, 105], [101, 106], [107]]","[0.04657012854106589, 0.05213141535971834, 0.04260016899745775, 0.0716510841685475, 0.05544332836376065, 0.09363808037090468, 0.09667137733654496, 0.0330043144281415]"
15,8,1.4000000000000001,True,1712.107873682954,8,0.1,0.2,centralized_mpc,2.776715071642684, 0.7937662579722335, 3,[0.034 0.071 0.03  0.059 0.035 0.083 0.068 0.02 ],
15,8,1.4000000000000001,True,1770.0877399696587,8,0.1,0.2,True,0.5360887002943855,0.18925387297819002,3,[0.028 0.076 0.033 0.056 0.03  0.089 0.084 0.019],
16,8,1.5000000000000002,True,2330.8763475003284,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106, 107]","0.07029919757442257","0.04985681793759863","[[100], [101, 106], [102, 106], [103, 107], [104], [105], [101, 102, 106], [103, 107]]","[0.019471069780658334, 0.030682650043505927, 0.040539130677056036, 0.04325204128847132, 0.07540349443311585, 0.018069109425548964, 0.05377328499336961, 0.0792619526963352]"
16,8,1.7000000000000004,True,2238.5044232386836,8,0.1,0.2,centralized_mpc,2.906995838000405, 0.871070535376238, 3,[0.004 0.024 0.025 0.025 0.047 0.011 0.031 0.077],
16,8,1.7000000000000004,True,2678.1123274145357,8,0.1,0.2,True,0.6844437295660422,0.29949803523453256,3,[0.003 0.031 0.017 0.03  0.027 0.015 0.021 0.084],
17,8,1.4000000000000001,True,1882.1184497464656,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106, 107]","0.030691462232425692","0.012056967559828935","[[100], [101], [102], [103], [104], [105], [106, 107], [106, 107]]","[0.045990705466264874, 0.05508360631201777, 0.07973438559865173, 0.06481825116909004, 0.06782939491740177, 0.013521883712161543, 0.036942627578952274, 0.05551806947549335]"
17,8,1.5000000000000002,True,1883.532613692779,8,0.1,0.2,centralized_mpc,3.051476131733216, 1.2596377676105441, 3,[0.046 0.046 0.076 0.048 0.064 0.041 0.043 0.041],
17,8,1.5000000000000002,True,2156.86267259659,8,0.1,0.2,True,0.7111258999998123,0.3124992386755188,3,[0.045 0.058 0.076 0.049 0.058 0.059 0.069 0.084],
18,8,1.2,True,1701.5206366981843,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106, 107]","0.03562512698939221","0.0170493422168743","[[100, 105, 107], [101, 104], [102, 103], [102, 103, 107], [101, 104, 106], [100, 105], [104, 106], [100, 103, 107]]","[0.07198830592745802, 0.0866497077210738, 0.012950948058701233, 0.05821726482510921, 0.06261829659141856, 0.040733990677517214, 0.03375839994858213, 0.04735115740703554]"
18,8,1.2,True,1423.8551744268375,8,0.1,0.2,centralized_mpc,2.832223654832584, 0.9151371118310074, 3,[0.074 0.093 0.071 0.071 0.096 0.035 0.055 0.048],
18,8,1.2,True,1459.4405327276083,8,0.1,0.2,True,0.5614755109787287,0.2020103678931631,3,[0.079 0.098 0.043 0.077 0.09  0.036 0.064 0.058],
19,8,1.3,True,1905.6641090189414,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106, 107]","0.038979963500353806","0.017569208792371015","[[100], [101, 105], [102], [103, 104], [103, 104], [101, 105], [106, 107], [106, 107]]","[0.04687901385933352, 0.07173445158243087, 0.06961341247105204, 0.07626165963062859, 0.02345117146643242, 0.08329913424856687, 0.05933539524748356, 0.042256408333660914]"
19,8,1.4000000000000001,True,1663.5537073343626,8,0.1,0.2,centralized_mpc,2.7949419850000203, 0.7079321718285274, 3,[0.037 0.061 0.036 0.095 0.025 0.082 0.059 0.096],
19,8,1.4000000000000001,True,1818.9513892749274,8,0.1,0.2,True,0.5872052402317293,0.24844148746931688,3,[0.027 0.068 0.037 0.095 0.021 0.087 0.063 0.077],
20,8,1.2,True,1400.849658509604,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106, 107]","0.027263455917136525","0.013019997895530783","[[100, 105], [101, 105], [102, 103], [102, 103], [104, 107], [100, 101, 105], [106], [104, 107]]","[0.05116937403860019, 0.058468831847251816, 0.03260651764616779, 0.03861858860473624, 0.03683174129336756, 0.03263203180469204, 0.06209710926352114, 0.07559869167334449]"
20,8,1.3,True,1427.6142070731441,8,0.1,0.2,centralized_mpc,3.1223819718467825, 1.0819761192687476, 3,[0.053 0.05  0.034 0.083 0.067 0.034 0.059 0.097],
20,8,1.5000000000000002,True,1611.4923375349347,8,0.1,0.2,True,0.6797269006420417,0.2662613023932452,3,[0.033 0.029 0.029 0.045 0.096 0.022 0.043 0.067],
21,8,1.3,True,1698.8115074882157,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106, 107]","0.02410813307680935","0.012277014130167652","[[100], [101], [102], [103], [104, 105], [104, 105], [106], [107]]","[0.07505636595472139, 0.024922979146971266, 0.05810443924031512, 0.07499298088506656, 0.06600917848078316, 0.0342577190524553, 0.023026986887562096, 0.033280745995591415]"
21,8,1.3,True,1626.4396031232286,8,0.1,0.2,centralized_mpc,2.5537103531544116, 0.6369594657613696, 3,[0.067 0.046 0.062 0.087 0.066 0.028 0.019 0.026],
21,8,1.3,True,1726.7108043780493,8,0.1,0.2,True,0.5036287951155688,0.12506743840348644,3,[0.061 0.051 0.064 0.092 0.073 0.032 0.019 0.028],
22,8,1.5000000000000002,True,2076.480573346229,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106, 107]","0.030554970000290876","0.01606648190993257","[[100, 102, 104], [101, 105], [100, 102, 103, 104], [102, 103, 105], [100, 102, 104], [101, 103, 105], [106, 107], [106, 107]]","[0.06145870794849968, 0.011668860627790758, 0.04337708514548685, 0.04064112223761601, 0.0067284978876676225, 0.01688139551478723, 0.0803232960198209, 0.04205223454439568]"
22,8,3.600000000000002,False,3670.222706399899,8,0.1,0.2,centralized_mpc,2.7305799033608005, 0.7324603760472934, 3,[0.076 0.085 0.088 0.004 0.085 0.085 0.101 0.099],
22,8,2.1000000000000005,True,2614.2122808758554,8,0.1,0.2,True,0.7398155296903584,0.2876779676226373,3,[0.045 0.066 0.075 0.01  0.067 0.065 0.095 0.058],
23,8,1.3,True,3443.0796599513224,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106, 107]","0.03979850892273344","0.014048627492692251","[[100, 101, 104], [100, 101, 104], [102, 105], [103, 106], [100, 101, 104], [102, 105], [103, 106, 107], [106, 107]]","[0.07613156534645739, 0.07295342902512487, 0.0905626081976865, 0.05449349792804332, 0.05474783224529565, 0.09913998376721853, 0.033747397292180105, 0.04138231097893582]"
23,8,3.600000000000002,False,3522.1383516085725,8,0.1,0.2,centralized_mpc,2.7713456008603115, 0.5891619707792103, 3,[0.125 0.101 0.113 0.045 0.127 0.113 0.044 0.056],
23,8,3.600000000000002,False,3748.5301395339766,8,0.1,0.2,True,0.9115989717706978,0.2937892040946847,3,[0.131 0.106 0.112 0.032 0.109 0.112 0.039 0.047],
24,8,1.2,True,1747.47265782333,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106, 107]","0.04018569829175552","0.013423370091982955","[[100, 101, 102], [100, 101, 107], [100, 102], [103, 104, 106], [103, 104, 105, 106], [104, 105, 106], [103, 104, 105, 106], [101, 107]]","[0.0910143681486303, 0.08635778366531233, 0.0639541034507746, 0.034191671637224, 0.09507962765295519, 0.056353480062436206, 0.08085946783409287, 0.050267359652050043]"
24,8,3.600000000000002,False,3258.60351485226,8,0.1,0.2,centralized_mpc,2.6603252162496775, 0.4743849686450771, 3,[0.004 0.004 0.004 0.106 0.107 0.03  0.109 0.004],
24,8,3.600000000000002,False,3410.4662165435775,8,0.1,0.2,True,0.8389855460765526,0.4638269934062886,3,[0.004 0.006 0.005 0.089 0.103 0.024 0.091 0.005],
25,8,1.4000000000000001,True,2369.28484907978,8,0.1,0.2,ilqr,"[100, 101, 102, 103, 104, 105, 106, 107]","0.051343261009411174","0.04998358191233065","[[100, 105, 106], [101, 103], [102, 107], [101, 103], [104, 107], [100, 105, 106], [100, 105, 106], [102, 104, 107]]","[0.028205068825126845, 0.08373767912337737, 0.03780774891634984, 0.08993572900727018, 0.03767433402169606, 0.0311519100123741, 0.026904459340074592, 0.058506696692346094]"
25,8,3.600000000000002,False,3436.172423555666,8,0.1,0.2,centralized_mpc,2.7591108313604815, 0.740284189722965, 3,[0.134 0.004 0.004 0.004 0.004 0.123 0.084 0.004],
25,8,3.600000000000002,False,3564.4442920421207,8,0.1,0.2,True,0.6716546095104453,0.36380270691517974,3,[0.13  0.008 0.006 0.008 0.005 0.114 0.069 0.006],
